id,product_uid,text1,text2,relevance
831,100143,Frigidaire 4.2 cu. ft. Gas Range in Stainless Steel,frigidaire gas range,0
832,100143,Frigidaire 4.2 cu. ft. Gas Range in Stainless Steel,gas range,0
837,100143,Frigidaire 4.2 cu. ft. Gas Range in Stainless Steel,stainless steel gas stove,0
843,100144,Aquatic Gelcoat Repair Kit in White,fiberglass repair kit,0
844,100144,Aquatic Gelcoat Repair Kit in White,fiberglass repir kit,0
847,100145,32 sq. ft. Ultra True Bead Hardboard Paneling,4*8 beadboard paneling,0
852,100146,Armstrong 12 in. x 12 in. Peel and Stick Slate Sand &amp; Sky Vinyl Tile (45 sq. ft. / case),6x6 p sand tile,0
857,100146,Armstrong 12 in. x 12 in. Peel and Stick Slate Sand &amp; Sky Vinyl Tile (45 sq. ft. / case),vinyl tile peel and stick,0
862,100148,Everbilt R-Value 6 Reflective Barrier Water Heater Blanket,water heater blanket,0
867,100149,MARAZZI Montagna Gunstock 6 in. x 24 in. Glazed Porcelain Floor and Wall Tile (14.53 sq. ft. / case),funnel 6 inch,0
868,100149,MARAZZI Montagna Gunstock 6 in. x 24 in. Glazed Porcelain Floor and Wall Tile (14.53 sq. ft. / case),greecianmarble floor tile,0
869,100149,MARAZZI Montagna Gunstock 6 in. x 24 in. Glazed Porcelain Floor and Wall Tile (14.53 sq. ft. / case),join compound wall tile,0
872,100149,MARAZZI Montagna Gunstock 6 in. x 24 in. Glazed Porcelain Floor and Wall Tile (14.53 sq. ft. / case),lunada bay tile 3' x 6' wall tile,0
876,100149,MARAZZI Montagna Gunstock 6 in. x 24 in. Glazed Porcelain Floor and Wall Tile (14.53 sq. ft. / case),Montagna rustic,0
878,100149,MARAZZI Montagna Gunstock 6 in. x 24 in. Glazed Porcelain Floor and Wall Tile (14.53 sq. ft. / case),montagnia contina floor tile,0
881,100149,MARAZZI Montagna Gunstock 6 in. x 24 in. Glazed Porcelain Floor and Wall Tile (14.53 sq. ft. / case),porcelain tile sealer,0
882,100149,MARAZZI Montagna Gunstock 6 in. x 24 in. Glazed Porcelain Floor and Wall Tile (14.53 sq. ft. / case),porcelin floor tile 6x24,0
885,100149,MARAZZI Montagna Gunstock 6 in. x 24 in. Glazed Porcelain Floor and Wall Tile (14.53 sq. ft. / case),tiles floor,0
886,100149,MARAZZI Montagna Gunstock 6 in. x 24 in. Glazed Porcelain Floor and Wall Tile (14.53 sq. ft. / case),towel rings that look like wood,0
893,100150,4 in. x 4 in. x 4-1/2 ft. Pressure-Treated Pine Double V-Grooved Deck Post,4x4 deck post,0
894,100150,4 in. x 4 in. x 4-1/2 ft. Pressure-Treated Pine Double V-Grooved Deck Post,4x4 lumber,0
895,100150,4 in. x 4 in. x 4-1/2 ft. Pressure-Treated Pine Double V-Grooved Deck Post,4x4 lumber not treated,0
898,100150,4 in. x 4 in. x 4-1/2 ft. Pressure-Treated Pine Double V-Grooved Deck Post,post,0
899,100150,4 in. x 4 in. x 4-1/2 ft. Pressure-Treated Pine Double V-Grooved Deck Post,pressure treated posts for decks,0
902,100151,Commercial Electric 7 in. White LED Easy Light Ceiling Flushmount Daylight,closet light fixture,0
908,100152,Cub Cadet 42 in. and 46 in. LTX and XT1 Bagger,cub cadet 42,0
909,100152,Cub Cadet 42 in. and 46 in. LTX and XT1 Bagger,cub cadet battery72517063,0
910,100152,Cub Cadet 42 in. and 46 in. LTX and XT1 Bagger,cub cadet lawn mowers,0
912,100152,Cub Cadet 42 in. and 46 in. LTX and XT1 Bagger,foof leaf broom,0
918,100152,Cub Cadet 42 in. and 46 in. LTX and XT1 Bagger,lawn tractor,0
922,100153,Leviton 15 Amp 3-Way Toggle Switch - White,3 way,0
923,100153,Leviton 15 Amp 3-Way Toggle Switch - White,3 WAY TOGGLE SWITCH,0
928,100153,Leviton 15 Amp 3-Way Toggle Switch - White,three wayy,0
929,100154,"Reddy Heater 26,000 - 30,000 BTU Infrared Dual-Fuel Wall Heater with Blower",dual wall ducts,0
934,100154,"Reddy Heater 26,000 - 30,000 BTU Infrared Dual-Fuel Wall Heater with Blower",incide wall heater,0
940,100155,Backyard X-Scapes 1 in. D x 6 ft. H x 8 ft. L Stained Mahogany Rolled Bamboo Fence,6ft h bamboo fencing,0
944,100157,Fiskars Bypass Lopper,hedge shears,0
954,100158,KOHLER Memoirs Pedestal Combo Bathroom Sink with Classic Design in White,kohler retro pedestal sink combos,0
958,100158,KOHLER Memoirs Pedestal Combo Bathroom Sink with Classic Design in White,pedestal sink combo,0
962,100158,KOHLER Memoirs Pedestal Combo Bathroom Sink with Classic Design in White,toilet sink,0
963,100158,KOHLER Memoirs Pedestal Combo Bathroom Sink with Classic Design in White,westminster pedistal combo,0
969,100160,DEWALT 20-Volt Max Lithium-Ion Cordless Combo Kit (9-Tool),dewalt combo kit,0
974,100161,Aquasana Whole House Water Filtration System,omnifilter,0
978,100161,Aquasana Whole House Water Filtration System,water softners,0
984,100163,Avanti Pro 4 in. Turbo Diamond Blade,lenox diamond blades,0
991,100165,"CedarSafe Aromatic Eastern Red Cedar Closet Liner Tongue and Groove Planks, 35 sq. ft.",cedar plank,0
1000,100165,"CedarSafe Aromatic Eastern Red Cedar Closet Liner Tongue and Groove Planks, 35 sq. ft.",wooden planks,0
1001,100166,Quikrete 10 oz. Liquid Cement Color - Charcoal,colosso,0
1004,100166,Quikrete 10 oz. Liquid Cement Color - Charcoal,quikrete color,0
1007,100167,Everbilt 3-1/2 in. x 5/8 in. Satin Nickel Radius Door Hinge (3 per Pack),door hinge,0
1008,100167,Everbilt 3-1/2 in. x 5/8 in. Satin Nickel Radius Door Hinge (3 per Pack),exterior door hinges,0
1019,100170,"Dyna-Glo Pro 125,000 BTU Forced Air LP Gas Portable Heater",kerosene heater,0
1020,100170,"Dyna-Glo Pro 125,000 BTU Forced Air LP Gas Portable Heater",lp gas heaters,0
1022,100170,"Dyna-Glo Pro 125,000 BTU Forced Air LP Gas Portable Heater",portable air tank,0
1026,100170,"Dyna-Glo Pro 125,000 BTU Forced Air LP Gas Portable Heater",thin propane heater,0
1028,100171,Sundstrom Safety P100 Particulate Filter,respirator,0
1031,100172,Lithonia Lighting 4 ft. Integrated White LED Linear Lite Puff,KITCHEN  LIGHTING,0
1038,100173,Haier BrewMaster Single Tap Beer Dispenser in Black-DISCONTINUED,beer keg dispenser,0
1040,100174,Reflectix 24 in. x 100 ft. Double Reflective Insulation with Staple Tab,foil board,0
1051,100176,Malibu Low Voltage 50-Watt Black Flood Light,malibu lights,0
1053,100177,Hickory Hardware Studio 5 in. Satin Nickel Pull,satin nickel pull,0
1056,100178,Miracle-Gro LiquaFeed 16 oz. All-Purpose Plant Food Refills (4-Pack),miricale,0
1060,100179,"Paslode 3 in. x 0.120-Gauge 30� Galvanized Ring Shank Paper Tape Framing Nails (2,000-Pack)",galvanized framing nails,0
1062,100179,"Paslode 3 in. x 0.120-Gauge 30� Galvanized Ring Shank Paper Tape Framing Nails (2,000-Pack)",paslode framing nails,0
1065,100180,Prime-Line Chrome Showcase Sliding Panel Keyed Lock,locks for sliding doors,0
1068,100180,Prime-Line Chrome Showcase Sliding Panel Keyed Lock,sliding windos locks,0
1072,100181,Crosley MDF Parsons Pantry Cabinet in White,pantry rack,0
1073,100181,Crosley MDF Parsons Pantry Cabinet in White,storage cabinets,0
1074,100181,Crosley MDF Parsons Pantry Cabinet in White,white pantry cabinets,0
1076,100182,Sheetrock Firecode Core 5/8 in. x 4 ft. x 12 ft. Gypsum Board,sheetrock,0
1080,100184,Bootz Industries Aloha 5 ft. Right Hand Drain Soaking Tub in White,bathrooms,0
1081,100184,Bootz Industries Aloha 5 ft. Right Hand Drain Soaking Tub in White,bootz,0
1083,100184,Bootz Industries Aloha 5 ft. Right Hand Drain Soaking Tub in White,main drain tub,0
1084,100184,Bootz Industries Aloha 5 ft. Right Hand Drain Soaking Tub in White,porcelain,0
1086,100184,Bootz Industries Aloha 5 ft. Right Hand Drain Soaking Tub in White,tub & tile spray on refinishing kit,0
1090,100185,Rubbermaid 68 in. Utility Single Track Upright,shelf track,0
1095,100188,14 in. Vinyl Coated Scroll Top Border,chicken wire,0
1097,100189,Prepac Elite 32 in. Wood Laminate Cabinet in White,cabinet closet  $100,0
1098,100189,Prepac Elite 32 in. Wood Laminate Cabinet in White,cabinets pantry,0
1101,100189,Prepac Elite 32 in. Wood Laminate Cabinet in White,closetmaid pantry,0
1103,100189,Prepac Elite 32 in. Wood Laminate Cabinet in White,in stock white cabinets,0
1104,100189,Prepac Elite 32 in. Wood Laminate Cabinet in White,kitchen cupboards hinges,0
1107,100189,Prepac Elite 32 in. Wood Laminate Cabinet in White,storage cabinets,0
1108,100189,Prepac Elite 32 in. Wood Laminate Cabinet in White,wardrobe closet material,0
1116,100191,Fiskars 54 in. EZ Reach Stik Tree Pruner,tree pruner,0
1121,100193,Main Door 36 in. x 80 in. Rustic Mahogany Type Prefinished Distressed Solid Wood Speakeasy Prehung Front Door,80 x 36 solid wood,0
1128,100193,Main Door 36 in. x 80 in. Rustic Mahogany Type Prefinished Distressed Solid Wood Speakeasy Prehung Front Door,front door,0
1129,100193,Main Door 36 in. x 80 in. Rustic Mahogany Type Prefinished Distressed Solid Wood Speakeasy Prehung Front Door,front doors,0
1132,100193,Main Door 36 in. x 80 in. Rustic Mahogany Type Prefinished Distressed Solid Wood Speakeasy Prehung Front Door,louvre door 36 inch,0
1134,100193,Main Door 36 in. x 80 in. Rustic Mahogany Type Prefinished Distressed Solid Wood Speakeasy Prehung Front Door,prehung solid core wooden entry door,0
1135,100193,Main Door 36 in. x 80 in. Rustic Mahogany Type Prefinished Distressed Solid Wood Speakeasy Prehung Front Door,rustic door 42x80,0
1138,100194,DEWALT 20-Volt 3Ah Max Lithium-Ion Battery (2-Pack),20v dewalt kombo,0
1142,100194,DEWALT 20-Volt 3Ah Max Lithium-Ion Battery (2-Pack),dewalt 20v,0
1145,100194,DEWALT 20-Volt 3Ah Max Lithium-Ion Battery (2-Pack),dewalt 7.2volt battery,0
1146,100194,DEWALT 20-Volt 3Ah Max Lithium-Ion Battery (2-Pack),dewalt battery chargers,0
1148,100194,DEWALT 20-Volt 3Ah Max Lithium-Ion Battery (2-Pack),DEWALT VACCUM,0
1151,100194,DEWALT 20-Volt 3Ah Max Lithium-Ion Battery (2-Pack),lithium 20 dewalt,0
1155,100195,MD Hobby and Craft 12 in. x 12 in. Galvanized Steel Sheet with Magnetic Surface,sheet metal,0
1159,100196,Rheem Performance 10 Gal. 6 Year 2000-Watt Single Element Electric Point-Of-Use Water Heater,element for hot wa,0
1164,100196,Rheem Performance 10 Gal. 6 Year 2000-Watt Single Element Electric Point-Of-Use Water Heater,water heather,0
1165,100197,Toro 225 mph 390 CFM Electric Super Leaf Blower with Vacuum Shredder,aspiradora,0
1168,100197,Toro 225 mph 390 CFM Electric Super Leaf Blower with Vacuum Shredder,leaf blower batte,0
1171,100197,Toro 225 mph 390 CFM Electric Super Leaf Blower with Vacuum Shredder,riobi blower vac 9056,0
1172,100197,Toro 225 mph 390 CFM Electric Super Leaf Blower with Vacuum Shredder,shredder,0
1176,100197,Toro 225 mph 390 CFM Electric Super Leaf Blower with Vacuum Shredder,yard blowers in stock,0
1177,100197,Toro 225 mph 390 CFM Electric Super Leaf Blower with Vacuum Shredder,yardman leaf vac,0
1180,100200,Flowtron 21 in. 5-Amp Electronic Leaf-Eater/Ultimate Mulcher,chipper,0
1185,100201,Cooper Bussmann GMA 5 Amp Glass Tube Fuse,Fuses,0
1191,100203,MS International Chiaro Brick 12 in. x 12 in. x 10 mm Tumbled Travertine Mesh-Mounted Mosaic Tile,mosaic  tiles,0
1192,100203,MS International Chiaro Brick 12 in. x 12 in. x 10 mm Tumbled Travertine Mesh-Mounted Mosaic Tile,mosaic tile backsplash,0
1195,100203,MS International Chiaro Brick 12 in. x 12 in. x 10 mm Tumbled Travertine Mesh-Mounted Mosaic Tile,tile backsplash,0
1196,100203,MS International Chiaro Brick 12 in. x 12 in. x 10 mm Tumbled Travertine Mesh-Mounted Mosaic Tile,travertine tiles,0
1205,100208,1/2 in. Brass CSST x MIPT Termination Flange,gas tubing,0
1206,100208,1/2 in. Brass CSST x MIPT Termination Flange,home-flex,0
1208,100209,Liberty 3-3/4 in. Steel Bar Pull (25-Pack),bathroom hardware knobs and pulls,0
1212,100209,Liberty 3-3/4 in. Steel Bar Pull (25-Pack),DRAWEER PULLS,0
1215,100209,Liberty 3-3/4 in. Steel Bar Pull (25-Pack),knob,0
1216,100209,Liberty 3-3/4 in. Steel Bar Pull (25-Pack),knobs for cabinet,0
1218,100210,PC Products 50ml PC-Clear Liquid Epoxy Cartridge,fiberglass epoxy,0
1220,100210,PC Products 50ml PC-Clear Liquid Epoxy Cartridge,fiberglass repair kit,0
1224,100211,Malibu Low Voltage Black Tier Light,malibu lights,0
1227,100212,WM 356 11/16 in. x 2-1/4 in. x 84 in. Pine Pre-Mitered Casing Set (3-Piece),door trim,0
1228,100213,Beautyscapes Red Rubber Mulch,bagged cinder mulch,0
1230,100213,Beautyscapes Red Rubber Mulch,red cypress mulch,0
1231,100213,Beautyscapes Red Rubber Mulch,red mulch,0
1237,100216,Wired Door Bell Contractor Kit,door bell,0
1238,100216,Wired Door Bell Contractor Kit,door bell chime,0
1243,100217,"Sigman 11 ft. 6 in. x 14 ft. 6 in., 8 oz. Canvas Drop Cloth",canvas drop cloth,0
1248,100218,Sun Joe 14 in. 12 Amp Lawn Electric Mower,bentgrass lawn mower,0
1252,100218,Sun Joe 14 in. 12 Amp Lawn Electric Mower,electric mower,0
1253,100218,Sun Joe 14 in. 12 Amp Lawn Electric Mower,kobalt electric mower corded,0
1257,100218,Sun Joe 14 in. 12 Amp Lawn Electric Mower,Lawnmowers,0
1266,100221,Everbilt 3-1/2 in. x 3-1/2 in. Satin Nickel Square Corner Door Hinge,hindges,0
1267,100222,JET 12 in. x 21 in. Variable Speed Woodworking Lathe,lathe,0
1273,100224,House of Fara 7/8 in. x 2-1/2 in. x 8 ft. Hardwood Chair Rail Moulding,chair molding,0
1275,100224,House of Fara 7/8 in. x 2-1/2 in. x 8 ft. Hardwood Chair Rail Moulding,chair rail hieght,0
1276,100224,House of Fara 7/8 in. x 2-1/2 in. x 8 ft. Hardwood Chair Rail Moulding,chair rail moulding,0
1279,100225,Medium Density Fiberboard (Common: 1/4 in. x 2 ft. x 4 ft.; Actual: 0.216 in. x 23.75 in. x 47.75 in.),2x4 board,0
1287,100227,Adjust-A-Gate 2 Rail Gate Frame Kit,fence gates,0
1289,100227,Adjust-A-Gate 2 Rail Gate Frame Kit,gate frame block,0
1291,100227,Adjust-A-Gate 2 Rail Gate Frame Kit,wood fence gate0,0
1296,100228,Wooster 9 in. Sherlock Roller Frame,roller,0
1300,100229,Mission Split 8 in. x 4 in. x 1.63 in. Tumbled Clay Red Flash Paver,clab,0
1302,100229,Mission Split 8 in. x 4 in. x 1.63 in. Tumbled Clay Red Flash Paver,paver stones,0
1303,100230,Hampton Bay Andrews Patio Chaise Lounge,chaise,0
1316,100232,Hampton Bay Hawkins 44 in. Tarnished Bronze Ceiling Fan,celling light,0
1317,100232,Hampton Bay Hawkins 44 in. Tarnished Bronze Ceiling Fan,fan with remote,0
1320,100232,Hampton Bay Hawkins 44 in. Tarnished Bronze Ceiling Fan,hampton ceiling fans,0
1323,100233,Caravan Sports 9 ft. x 6 ft. Blue Sport Shelter,tent,0
1326,100235,EZ Screen Room 8 ft. x 2 in. x 2 in. Bronze Screen Room Aluminum Extrusion with Spline Track,screen frame,0
1335,100237,Owens Corning R-19 Kraft Faced Insulation Batts 23 in. x 93 in.,fiberglass insulation,0
1338,100237,Owens Corning R-19 Kraft Faced Insulation Batts 23 in. x 93 in.,owens corning 7-3,0
1340,100237,Owens Corning R-19 Kraft Faced Insulation Batts 23 in. x 93 in.,r19 insulation,0
1344,100239,Rust-Oleum Specialty 1-qt. Biscuit Tub and Tile Refinishing Kit,fiberglass repair kit,0
1345,100239,Rust-Oleum Specialty 1-qt. Biscuit Tub and Tile Refinishing Kit,fiberglass repir kit,0
1347,100239,Rust-Oleum Specialty 1-qt. Biscuit Tub and Tile Refinishing Kit,rustoleum tile paint,0
1348,100239,Rust-Oleum Specialty 1-qt. Biscuit Tub and Tile Refinishing Kit,rustollum epoxy,0
1349,100239,Rust-Oleum Specialty 1-qt. Biscuit Tub and Tile Refinishing Kit,tub repair kit procelian,0
1355,100241,DEWALT DS 150 Tough System Storage Unit,dewalr tools,0
1356,100241,DEWALT DS 150 Tough System Storage Unit,dewalt tool box,0
1357,100241,DEWALT DS 150 Tough System Storage Unit,dewalt tough system bin,0
1359,100242,Werner Job Bucket,werner ladder,0
1364,100245,Hearth &amp; Garden Polyester Offset Patio Umbrella Cover with PVC Coating,patio furniture covers,0
1366,100246,Henry 3.30 Gal. 208 Wet Patch Roof Cement,5gallon roof patch,0
1377,100248,Backer-On 1-1/4 in. Zinc-Plated Steel Flat-Head Square Cement Board Screws (200-Pack),1/4 WonderBoard,0
1387,100248,Backer-On 1-1/4 in. Zinc-Plated Steel Flat-Head Square Cement Board Screws (200-Pack),tile backerboard,0
1388,100248,Backer-On 1-1/4 in. Zinc-Plated Steel Flat-Head Square Cement Board Screws (200-Pack),zinc plated flatbraces,0
1394,100249,Hampton Bay Midili 44 in. Brushed Nickel Indoor Ceiling Fan,cieling,0
1395,100249,Hampton Bay Midili 44 in. Brushed Nickel Indoor Ceiling Fan,control celing fan,0
1397,100249,Hampton Bay Midili 44 in. Brushed Nickel Indoor Ceiling Fan,fans with remote,0
1399,100249,Hampton Bay Midili 44 in. Brushed Nickel Indoor Ceiling Fan,Hampton Bay Ceiling Fan with remote,0
1401,100249,Hampton Bay Midili 44 in. Brushed Nickel Indoor Ceiling Fan,hampton ceiling fans,0
1403,100249,Hampton Bay Midili 44 in. Brushed Nickel Indoor Ceiling Fan,remote control ceiling fan replacement parts,0
1405,100250,House of Fara 7/8 in. x 2-5/8 in. x 8 ft. Basswood Casing/Chair Rail Moulding,chair rail moulding,0
1408,100251,6 in. x 6 in. x 10 ft. Rough Green Western Red Cedar Timber,6in  by 6 in.lumder,0
1414,100252,Summer Infant Sure and Secure 36 in. Extra-Tall Walk-Thru Gate,gates,0
1419,100253,3M Scotch 1.41 in. x 60.1 yds. Painting Production Masking Tape,masking tape,0
1422,100254,Element Contractor Farm 3/4 in. Dia x 100 ft. Lead Free Water Hose,gilmore 3/4  hose,0
1427,100255,3M 84 in. x 112 in. Indoor Patio Door Window Insulator Kit,window insulation kit,0
1431,100256,GAF Tri-Ply 39 in. x 97-1/2 ft. (316 sq. ft.) Modified Bitumen Rolled Roofing in Black,PLY 1/2,0
1433,100256,GAF Tri-Ply 39 in. x 97-1/2 ft. (316 sq. ft.) Modified Bitumen Rolled Roofing in Black,roll roofing lap cemet,0
1434,100256,GAF Tri-Ply 39 in. x 97-1/2 ft. (316 sq. ft.) Modified Bitumen Rolled Roofing in Black,rolled roofing,0
1436,100256,GAF Tri-Ply 39 in. x 97-1/2 ft. (316 sq. ft.) Modified Bitumen Rolled Roofing in Black,tub materials sheets,0
1439,100257,1/4 in. x 3-3/4 in. x 48 in. 100% Aromatic Eastern Red Cedar Planking,ceadar,0
1443,100257,1/4 in. x 3-3/4 in. x 48 in. 100% Aromatic Eastern Red Cedar Planking,cedar plank,0
1444,100257,1/4 in. x 3-3/4 in. x 48 in. 100% Aromatic Eastern Red Cedar Planking,cedart board,0
1449,100259,Vigoro 0.5 cu. ft. Decorative Stone Red Lava Rock,black rock,0
1453,100259,Vigoro 0.5 cu. ft. Decorative Stone Red Lava Rock,red cypress mulch,0
1454,100259,Vigoro 0.5 cu. ft. Decorative Stone Red Lava Rock,red mulch,0
1458,100260,DecraMold DM L58 - 7/32 in. x 17/32 in. Solid Pine Wall and Cabinet Trim Embossed with a Button Style Design,molding trim,0
1468,100263,BLACK+DECKER 10 in. 6.5 Amp Electric Corded Pole Chain Saw,electric pole,0
1471,100263,BLACK+DECKER 10 in. 6.5 Amp Electric Corded Pole Chain Saw,pole saw gear,0
1472,100263,BLACK+DECKER 10 in. 6.5 Amp Electric Corded Pole Chain Saw,pruners,0
1473,100263,BLACK+DECKER 10 in. 6.5 Amp Electric Corded Pole Chain Saw,tree pruner,0
1479,100264,"LG Electronics 4.0 DOE cu. ft. High-Efficiency Front Load Washer in White, ENERGY STAR",electrolux dryer,0
1481,100264,"LG Electronics 4.0 DOE cu. ft. High-Efficiency Front Load Washer in White, ENERGY STAR",front load washer and dryer,0
1483,100264,"LG Electronics 4.0 DOE cu. ft. High-Efficiency Front Load Washer in White, ENERGY STAR",frontload washer,0
